ProductID,SKU,ProductName,Category,SubCategory,Brand,UnitPrice,CostPrice,Weight,UnitOfMeasure,SupplierID,LaunchDate,IsActive
1227,SKU-HOM-001227,Boat Air Fryer,Home Appliances,Kitchen,Boat,56107.0,47550.81,6.4,Box,278,2020-02-11,True
1228,SKU-GRO-001228,Philips Sugar,Groceries,Food,Philips,16676.41,13473.93,16.4,Piece,396,2018-12-25,True
1229,SKU-FAS-001229,Woodland Sandals,Fashion,Footwear,Woodland,60482.13,41808.19,11.21,Pack,9,2020-09-10,True
1230,SKU-ELE-001230,IKEA Chromebook,Electronics,Laptop,IKEA,51777.02,42224.05,1.65,Box,481,2025-11-16,True
1231,SKU-FUR-001231,Havells Bed,Furniture,Bedroom,Havells,12807.09,9031.21,7.05,Kg,445,2022-08-11,True
1232,SKU-HOM-001232,Nike Mixer Grinder,Home Appliances,Kitchen,Nike,6709.31,5766.61,17.17,Liter,441,2019-07-08,True
1233,SKU-ELE-001233,Apple Smart Watch,Electronics,Accessories,Apple,71247.67,47587.6,24.39,Liter,9,2025-07-16,True
1234,SKU-FUR-001234,Amul Office Chair,Furniture,Office,Amul,13988.89,11773.11,12.77,Kg,58,2019-02-07,True
1235,SKU-HOM-001235,Boat Steam Mop,Home Appliances,Cleaning,Boat,28631.0,20827.69,21.92,Box,74,2021-12-14,True
1236,SKU-FAS-001236,IKEA Top,Fashion,Women,IKEA,27772.74,18767.04,7.49,Piece,16,2022-09-23,True
1237,SKU-FAS-001237,LG T-Shirt,Fashion,Men,LG,43659.87,30471.46,12.87,Box,400,2019-03-06,True
1238,SKU-FAS-001238,Nestle Jacket,Fashion,Men,Nestle,2356.72,1678.35,9.65,Piece,333,2023-06-15,True
1239,SKU-HOM-001239,Tata Air Cooler,Home Appliances,Cooling,Tata,53042.64,36665.63,13.29,Box,27,2023-11-25,True
1240,SKU-FUR-001240,Adidas Wardrobe,Furniture,Bedroom,Adidas,13231.51,9791.43,22.79,Liter,169,2024-05-20,True
1241,SKU-HOM-001241,Mi Steam Mop,Home Appliances,Cleaning,Mi,67708.72,48621.22,11.24,Liter,491,2019-01-01,True
1242,SKU-ELE-001242,Philips Gaming Laptop,Electronics,Laptop,Philips,44509.71,32683.83,11.33,Kg,215,2019-11-02,True
1243,SKU-FUR-001243,Boat Coffee Table,Furniture,Living Room,Boat,35061.93,29258.53,6.65,Piece,147,2019-10-25,True
1244,SKU-ELE-001244,Parle Chromebook,Electronics,Laptop,Parle,66449.22,49163.23,15.89,Kg,396,2025-06-12,True
1245,SKU-GRO-001245,LG Wheat Flour,Groceries,Food,LG,29720.27,20960.35,17.84,Kg,241,2023-05-02,True
1246,SKU-ELE-001246,Noise Gaming Laptop,Electronics,Laptop,Noise,9861.07,8388.44,12.97,Pack,272,2021-02-16,True
1247,SKU-FAS-001247,Noise Jacket,Fashion,Men,Noise,38994.41,27869.19,3.15,Liter,460,2019-04-09,True
1248,SKU-FUR-001248,Mi Office Chair,Furniture,Office,Mi,3253.24,2309.62,9.0,Pack,230,2020-08-28,True
1249,SKU-GRO-001249,Noise Coffee,Groceries,Beverages,Noise,8224.5,6773.55,19.2,Box,470,2019-07-22,True
1250,SKU-ELE-001250,Nestle Smartphone,Electronics,Mobile,Nestle,41122.51,29672.76,11.45,Box,165,2023-04-17,True
1251,SKU-FUR-001251,Nike Bed,Furniture,Bedroom,Nike,18917.18,14902.56,14.19,Box,460,2025-01-18,True
1252,SKU-GRO-001252,Bajaj Coffee,Groceries,Beverages,Bajaj,19354.26,15962.99,3.75,Kg,417,2022-02-01,True
1253,SKU-GRO-001253,Nestle Chips,Groceries,Snacks,Nestle,55422.62,43985.21,8.81,Liter,85,2023-09-14,True
1254,SKU-GRO-001254,HP Tea,Groceries,Beverages,HP,21272.74,14459.52,24.72,Kg,386,2023-08-14,True
1255,SKU-FAS-001255,Lenovo T-Shirt,Fashion,Men,Lenovo,36694.61,27630.56,4.39,Box,307,2025-04-09,True
1256,SKU-FUR-001256,Godrej Sofa,Furniture,Living Room,Godrej,48254.26,41633.6,5.24,Pack,483,2023-10-22,True
1257,SKU-GRO-001257,Havells Biscuits,Groceries,Snacks,Havells,17566.81,14782.33,17.72,Pack,433,2020-06-19,True
1258,SKU-GRO-001258,Dell Tea,Groceries,Beverages,Dell,69817.38,49654.21,3.09,Kg,182,2025-02-21,True
1259,SKU-ELE-001259,Parle Business Laptop,Electronics,Laptop,Parle,21986.49,16800.09,18.44,Liter,345,2022-12-28,True
1260,SKU-ELE-001260,Noise Gaming Laptop,Electronics,Laptop,Noise,50092.46,39720.16,21.07,Piece,339,2021-10-12,True
1261,SKU-ELE-001261,Nestle Feature Phone,Electronics,Mobile,Nestle,27887.64,18841.64,16.9,Pack,136,2022-05-18,True
1262,SKU-HOM-001262,Puma Air Cooler,Home Appliances,Cooling,Puma,9101.62,6633.01,2.4,Kg,265,2026-04-10,True
1263,SKU-ELE-001263,Godrej Gaming Laptop,Electronics,Laptop,Godrej,34132.43,27908.97,4.62,Box,215,2022-04-24,True
1264,SKU-GRO-001264,Nike Namkeen,Groceries,Snacks,Nike,42096.54,31903.85,16.49,Kg,93,2021-01-27,True
1265,SKU-FAS-001265,Godrej Running Shoes,Fashion,Footwear,Godrej,51294.59,39847.47,9.06,Kg,247,2025-11-11,True
1266,SKU-ELE-001266,Havells Chromebook,Electronics,Laptop,Havells,22529.04,16303.58,3.07,Piece,238,2023-07-21,False
1267,SKU-FAS-001267,Noise Running Shoes,Fashion,Footwear,Noise,9403.88,6446.49,21.03,Pack,443,2022-03-12,True
1268,SKU-HOM-001268,Adidas Air Fryer,Home Appliances,Kitchen,Adidas,37118.95,25399.0,19.61,Liter,32,2021-02-21,True
1269,SKU-FAS-001269,Prestige Running Shoes,Fashion,Footwear,Prestige,25570.94,19599.35,10.09,Pack,468,2023-05-20,True
1270,SKU-HOM-001270,Puma Vacuum Cleaner,Home Appliances,Cleaning,Puma,27506.66,22409.44,21.92,Piece,275,2023-10-30,True
1271,SKU-FUR-001271,Dell Study Table,Furniture,Office,Dell,35019.01,30267.81,18.11,Liter,411,2019-01-22,True
1272,SKU-FAS-001272,IKEA Sneakers,Fashion,Footwear,IKEA,3069.31,2508.3,13.48,Pack,81,2023-09-25,True
1273,SKU-HOM-001273,Philips Vacuum Cleaner,Home Appliances,Cleaning,Philips,20353.18,16608.53,18.39,Piece,482,2024-11-03,True
1274,SKU-FUR-001274,Bajaj TV Unit,Furniture,Living Room,Bajaj,46099.99,39577.61,7.22,Kg,13,2019-05-23,True
1275,SKU-ELE-001275,Bajaj Gaming Laptop,Electronics,Laptop,Bajaj,39203.41,32781.03,18.57,Piece,139,2025-01-12,True
1276,SKU-ELE-001276,Samsung Keyboard,Electronics,Accessories,Samsung,1132.81,786.35,15.2,Box,78,2020-04-24,True
1277,SKU-GRO-001277,Woodland Sugar,Groceries,Food,Woodland,30018.46,21286.38,7.69,Liter,235,2023-11-13,True
1278,SKU-FUR-001278,Puma Wardrobe,Furniture,Bedroom,Puma,26403.9,21505.25,10.28,Box,143,2020-05-04,True
1279,SKU-FUR-001279,Samsung Coffee Table,Furniture,Living Room,Samsung,69751.92,49658.04,23.8,Piece,391,2020-10-18,True
1280,SKU-GRO-001280,Bajaj Rice,Groceries,Food,Bajaj,50393.19,38571.73,12.02,Liter,56,2024-02-29,True
1281,SKU-HOM-001281,LG Ceiling Fan,Home Appliances,Cooling,LG,34316.26,28066.23,23.56,Kg,304,2019-03-28,True
1282,SKU-GRO-001282,Parle Chips,Groceries,Snacks,Parle,48762.76,36165.47,5.96,Pack,393,2019-11-18,True
1283,SKU-FAS-001283,Dell Running Shoes,Fashion,Footwear,Dell,2606.54,1873.66,15.05,Kg,447,2020-08-02,True
1284,SKU-FUR-001284,Godrej Mattress,Furniture,Bedroom,Godrej,21617.33,15685.16,8.18,Box,363,2020-01-10,True
1285,SKU-ELE-001285,Noise Power Bank,Electronics,Mobile,Noise,4684.24,3921.35,0.54,Kg,267,2023-03-29,True
1286,SKU-HOM-001286,Apple Vacuum Cleaner,Home Appliances,Cleaning,Apple,58597.52,44280.87,15.73,Box,269,2019-03-09,True
1287,SKU-GRO-001287,Puma Tea,Groceries,Beverages,Puma,8876.1,5923.28,18.05,Box,451,2019-11-17,True
1288,SKU-FAS-001288,Nestle Running Shoes,Fashion,Footwear,Nestle,39018.97,32528.52,13.18,Liter,105,2018-07-27,True
1289,SKU-FUR-001289,Godrej Study Table,Furniture,Office,Godrej,34238.9,23170.86,23.19,Kg,369,2022-01-08,False
1290,SKU-HOM-001290,Samsung Air Cooler,Home Appliances,Cooling,Samsung,19304.85,15918.52,11.87,Kg,3,2022-05-18,True
1291,SKU-HOM-001291,Tata Ceiling Fan,Home Appliances,Cooling,Tata,27161.28,22956.75,15.7,Liter,305,2024-05-29,True
1292,SKU-FUR-001292,IKEA Coffee Table,Furniture,Living Room,IKEA,920.09,755.77,7.25,Box,467,2023-08-06,True
1293,SKU-FAS-001293,Adidas Top,Fashion,Women,Adidas,38594.28,28077.56,5.22,Kg,304,2022-07-17,True
1294,SKU-FAS-001294,Nestle Shirt,Fashion,Men,Nestle,7374.59,5160.99,14.77,Box,393,2021-01-08,True
1295,SKU-FUR-001295,Mi Study Table,Furniture,Office,Mi,60304.26,43573.26,11.94,Kg,87,2018-10-28,True
1296,SKU-HOM-001296,Dell Microwave,Home Appliances,Kitchen,Dell,12060.53,8282.68,8.22,Kg,459,2020-07-07,False
1297,SKU-FUR-001297,Boat Wardrobe,Furniture,Bedroom,Boat,29652.78,23610.87,19.05,Pack,124,2020-12-30,True
1298,SKU-GRO-001298,Philips Chips,Groceries,Snacks,Philips,20820.03,15622.5,13.36,Kg,453,2024-07-23,True
1299,SKU-HOM-001299,Noise Air Cooler,Home Appliances,Cooling,Noise,9364.99,7187.06,11.15,Piece,356,2020-12-13,True
1300,SKU-FUR-001300,Philips Mattress,Furniture,Bedroom,Philips,12993.65,8941.72,21.41,Pack,395,2024-07-11,True
1301,SKU-HOM-001301,Bajaj Ceiling Fan,Home Appliances,Cooling,Bajaj,27674.14,18741.58,24.89,Box,101,2025-11-09,True
1302,SKU-HOM-001302,Woodland Air Fryer,Home Appliances,Kitchen,Woodland,6076.66,4750.72,6.49,Liter,472,2022-05-29,True
1303,SKU-ELE-001303,IKEA Earbuds,Electronics,Accessories,IKEA,27925.57,23962.81,17.45,Piece,130,2019-02-25,True
1304,SKU-FUR-001304,Godrej TV Unit,Furniture,Living Room,Godrej,68374.58,49861.72,12.36,Box,243,2024-05-23,True
1305,SKU-ELE-001305,Samsung Wireless Charger,Electronics,Mobile,Samsung,42921.06,30665.38,17.7,Kg,91,2020-07-13,True
1306,SKU-ELE-001306,Apple Gaming Laptop,Electronics,Laptop,Apple,31046.72,22196.73,7.99,Kg,440,2026-05-28,True
1307,SKU-FUR-001307,Woodland Office Chair,Furniture,Office,Woodland,60583.51,41871.81,8.05,Box,364,2020-10-17,True
1308,SKU-FAS-001308,Boat Sneakers,Fashion,Footwear,Boat,29136.06,20188.5,16.81,Box,34,2025-03-31,True
1309,SKU-HOM-001309,Sony Air Cooler,Home Appliances,Cooling,Sony,10106.3,8670.63,15.29,Kg,353,2025-04-11,True
1310,SKU-ELE-001310,Tata Ultrabook,Electronics,Laptop,Tata,22301.07,17566.7,14.29,Pack,357,2023-11-11,True
1311,SKU-ELE-001311,HP Smartphone,Electronics,Mobile,HP,44335.91,36491.04,14.86,Kg,495,2023-07-25,True
1312,SKU-ELE-001312,Havells Wireless Charger,Electronics,Mobile,Havells,5767.92,4109.68,6.32,Kg,429,2024-03-03,True
1313,SKU-HOM-001313,Bajaj Vacuum Cleaner,Home Appliances,Cleaning,Bajaj,42806.85,35310.4,3.68,Kg,162,2025-05-20,True
1314,SKU-FAS-001314,Puma Jeans,Fashion,Men,Puma,16956.35,13004.74,2.49,Liter,182,2026-06-27,True
1315,SKU-FUR-001315,Boat Mattress,Furniture,Bedroom,Boat,48368.92,41594.94,20.9,Box,198,2020-03-24,True
1316,SKU-HOM-001316,Philips Air Cooler,Home Appliances,Cooling,Philips,44880.35,32318.1,7.36,Box,176,2022-02-28,True
1317,SKU-FUR-001317,Sony Study Table,Furniture,Office,Sony,31435.71,25687.96,5.61,Piece,134,2019-07-10,True
1318,SKU-FUR-001318,Godrej Office Chair,Furniture,Office,Godrej,9533.48,7033.77,9.43,Piece,194,2023-03-06,True
1319,SKU-FAS-001319,IKEA Sneakers,Fashion,Footwear,IKEA,26341.66,17976.26,4.14,Piece,244,2020-06-16,True
1320,SKU-HOM-001320,HP Steam Mop,Home Appliances,Cleaning,HP,28396.65,23368.72,0.74,Box,415,2024-01-21,True
1321,SKU-FUR-001321,Mi Study Table,Furniture,Office,Mi,28833.93,19996.71,6.46,Pack,192,2019-10-24,True
1322,SKU-GRO-001322,Nike Tea,Groceries,Beverages,Nike,55931.33,38170.49,12.77,Liter,216,2026-04-10,True
1323,SKU-FUR-001323,Samsung Mattress,Furniture,Bedroom,Samsung,9959.6,8243.1,7.65,Box,306,2020-10-21,False
1324,SKU-HOM-001324,Dell Ceiling Fan,Home Appliances,Cooling,Dell,47324.85,33187.15,1.53,Kg,47,2025-07-30,True
1325,SKU-FAS-001325,HP Top,Fashion,Women,HP,31829.6,23056.36,5.17,Piece,89,2019-10-03,True
1326,SKU-HOM-001326,Prestige Microwave,Home Appliances,Kitchen,Prestige,5626.98,4553.84,17.18,Piece,433,2019-02-25,True
1327,SKU-GRO-001327,LG Sugar,Groceries,Food,LG,32766.26,23566.49,17.53,Pack,468,2019-01-20,True
1328,SKU-GRO-001328,Realme Biscuits,Groceries,Snacks,Realme,58949.2,45851.64,8.1,Liter,479,2019-12-16,True
1329,SKU-FAS-001329,Prestige Sandals,Fashion,Footwear,Prestige,39930.53,29867.1,8.8,Box,343,2025-04-15,True
1330,SKU-ELE-001330,HP Phone Case,Electronics,Mobile,HP,49126.0,38403.8,8.63,Box,422,2021-02-28,True
1331,SKU-GRO-001331,Dell Wheat Flour,Groceries,Food,Dell,29163.38,25022.49,7.69,Kg,48,2023-08-10,True
1332,SKU-GRO-001332,Puma Sugar,Groceries,Food,Puma,27845.4,19371.44,1.06,Kg,491,2024-11-30,False
1333,SKU-HOM-001333,Havells Vacuum Cleaner,Home Appliances,Cleaning,Havells,51256.25,40321.14,18.37,Piece,336,2025-07-22,True
1334,SKU-HOM-001334,Nestle Vacuum Cleaner,Home Appliances,Cleaning,Nestle,35273.9,25373.17,0.49,Pack,335,2023-05-22,False
1335,SKU-GRO-001335,Prestige Sugar,Groceries,Food,Prestige,17793.42,12969.52,15.17,Box,411,2026-05-20,True
1336,SKU-FAS-001336,Tata Handbag,Fashion,Women,Tata,57777.56,48589.92,4.64,Pack,218,2020-12-31,True
1337,SKU-ELE-001337,Woodland Smartphone,Electronics,Mobile,Woodland,66266.18,47412.65,6.59,Pack,264,2022-04-13,True
1338,SKU-GRO-001338,Puma Cooking Oil,Groceries,Food,Puma,2966.01,2040.23,11.61,Liter,26,2019-08-09,True
1339,SKU-FAS-001339,Boat Handbag,Fashion,Women,Boat,21324.24,14842.42,13.66,Pack,92,2022-07-14,True
1340,SKU-ELE-001340,Puma Ultrabook,Electronics,Laptop,Puma,43224.58,31817.34,9.06,Pack,19,2024-05-27,True
1341,SKU-HOM-001341,Tata Mixer Grinder,Home Appliances,Kitchen,Tata,6704.35,4773.9,15.9,Liter,221,2021-02-17,True
1342,SKU-GRO-001342,Nike Namkeen,Groceries,Snacks,Nike,67363.81,45942.82,23.32,Pack,421,2024-06-30,True
1343,SKU-ELE-001343,Philips Wireless Charger,Electronics,Mobile,Philips,2675.36,1962.45,18.15,Pack,416,2021-12-20,True
1344,SKU-FUR-001344,Woodland Office Chair,Furniture,Office,Woodland,65493.72,46375.66,10.68,Liter,12,2020-11-10,True
1345,SKU-ELE-001345,Lenovo Gaming Laptop,Electronics,Laptop,Lenovo,42798.51,28566.21,15.47,Kg,277,2022-10-20,True
1346,SKU-ELE-001346,Lenovo Chromebook,Electronics,Laptop,Lenovo,49573.81,38047.92,18.72,Box,399,2023-02-20,True
1347,SKU-ELE-001347,HP Keyboard,Electronics,Accessories,HP,42253.35,33926.5,10.3,Kg,10,2022-09-30,True
1348,SKU-FAS-001348,Amul Top,Fashion,Women,Amul,54234.0,39523.4,2.61,Liter,116,2022-04-09,True
1349,SKU-HOM-001349,Mi Air Fryer,Home Appliances,Kitchen,Mi,51267.25,35616.08,14.78,Box,326,2019-03-25,True
1350,SKU-GRO-001350,Samsung Fruit Juice,Groceries,Beverages,Samsung,21679.5,17180.39,20.6,Pack,78,2023-08-20,True
1351,SKU-HOM-001351,Boat Ceiling Fan,Home Appliances,Cooling,Boat,25218.38,19533.56,16.59,Pack,293,2018-11-19,False
1352,SKU-FUR-001352,Lenovo Bed,Furniture,Bedroom,Lenovo,49959.9,37413.14,7.74,Pack,385,2026-02-10,True
1353,SKU-ELE-001353,Nestle Phone Case,Electronics,Mobile,Nestle,10666.26,8378.38,10.9,Liter,392,2022-03-22,True
1354,SKU-FUR-001354,Nike Study Table,Furniture,Office,Nike,25151.27,18795.45,9.59,Piece,486,2024-10-17,True
1355,SKU-GRO-001355,LG Wheat Flour,Groceries,Food,LG,34627.95,28558.71,4.15,Pack,399,2021-04-15,False
1356,SKU-FUR-001356,Realme Wardrobe,Furniture,Bedroom,Realme,16009.43,10926.74,7.12,Piece,395,2023-09-06,True
1357,SKU-FAS-001357,Tata Sandals,Fashion,Footwear,Tata,28489.79,19639.06,12.47,Pack,238,2020-09-03,True
1358,SKU-HOM-001358,Puma Rice Cooker,Home Appliances,Kitchen,Puma,312.15,216.7,19.12,Piece,336,2018-10-07,True
1359,SKU-GRO-001359,Prestige Namkeen,Groceries,Snacks,Prestige,63016.13,48713.66,15.98,Box,317,2019-04-28,True
1360,SKU-FUR-001360,Amul Office Chair,Furniture,Office,Amul,36918.1,28550.71,0.77,Box,313,2020-06-29,True
1361,SKU-GRO-001361,Philips Biscuits,Groceries,Snacks,Philips,1611.94,1184.84,19.79,Kg,200,2024-04-12,True
1362,SKU-HOM-001362,Mi Steam Mop,Home Appliances,Cleaning,Mi,52981.83,43738.78,23.44,Kg,472,2025-08-28,True
1363,SKU-FAS-001363,Lenovo T-Shirt,Fashion,Men,Lenovo,37881.35,28901.23,17.16,Kg,228,2025-11-12,False
1364,SKU-GRO-001364,LG Namkeen,Groceries,Snacks,LG,58010.48,40194.16,21.83,Pack,466,2023-06-10,True
1365,SKU-ELE-001365,Boat Smartphone,Electronics,Mobile,Boat,49214.24,33859.78,24.89,Pack,442,2023-07-17,True
1366,SKU-FAS-001366,LG Sandals,Fashion,Footwear,LG,48780.8,35803.95,24.73,Pack,366,2018-09-21,True
1367,SKU-ELE-001367,Mi Chromebook,Electronics,Laptop,Mi,49107.14,38449.64,17.97,Pack,262,2025-01-19,True
1368,SKU-GRO-001368,Dell Rice,Groceries,Food,Dell,59952.88,42361.17,14.58,Kg,406,2024-04-06,True
1369,SKU-FAS-001369,Dell Handbag,Fashion,Women,Dell,65212.85,45653.08,5.41,Piece,50,2025-07-14,True
1370,SKU-GRO-001370,Realme Chips,Groceries,Snacks,Realme,15232.27,12274.19,7.52,Pack,228,2020-11-02,True
1371,SKU-FAS-001371,Amul Running Shoes,Fashion,Footwear,Amul,2200.71,1835.44,13.14,Liter,14,2023-06-13,True
1372,SKU-FUR-001372,Puma Mattress,Furniture,Bedroom,Puma,21523.26,15367.8,14.28,Pack,157,2018-11-20,True
1373,SKU-FAS-001373,Dell Jeans,Fashion,Men,Dell,44089.87,30392.1,6.58,Kg,117,2025-01-13,True
1374,SKU-FUR-001374,Nestle Bed,Furniture,Bedroom,Nestle,833.83,652.73,12.81,Pack,446,2024-12-23,False
1375,SKU-GRO-001375,Philips Biscuits,Groceries,Snacks,Philips,43661.09,32210.38,12.63,Pack,268,2020-01-14,True
1376,SKU-HOM-001376,HP Air Cooler,Home Appliances,Cooling,HP,31080.52,24225.72,16.78,Liter,34,2022-07-19,True
1377,SKU-HOM-001377,Adidas Microwave,Home Appliances,Kitchen,Adidas,42786.57,30451.63,3.17,Pack,101,2022-12-17,True
1378,SKU-FUR-001378,Mi Office Chair,Furniture,Office,Mi,60231.5,42295.01,13.2,Liter,117,2024-02-02,True
1379,SKU-ELE-001379,Woodland Gaming Laptop,Electronics,Laptop,Woodland,31617.74,25395.45,24.05,Piece,434,2022-04-22,True
1380,SKU-ELE-001380,Nike Business Laptop,Electronics,Laptop,Nike,18090.15,12840.8,17.3,Kg,334,2026-05-04,True
1381,SKU-GRO-001381,Amul Rice,Groceries,Food,Amul,16617.68,13324.88,18.63,Piece,376,2020-11-29,True
1382,SKU-HOM-001382,Apple Air Cooler,Home Appliances,Cooling,Apple,12880.34,10426.22,19.09,Box,245,2020-02-02,True
1383,SKU-ELE-001383,Lenovo Gaming Laptop,Electronics,Laptop,Lenovo,31235.02,23941.04,12.01,Kg,52,2023-07-11,True
1384,SKU-FUR-001384,Nestle Wardrobe,Furniture,Bedroom,Nestle,688.75,529.64,22.64,Kg,369,2022-04-03,True
1385,SKU-FUR-001385,Samsung Study Table,Furniture,Office,Samsung,16317.67,12624.8,6.91,Box,324,2023-12-12,True
1386,SKU-GRO-001386,IKEA Chips,Groceries,Snacks,IKEA,21827.66,15016.88,6.38,Box,141,2025-06-21,True
1387,SKU-FAS-001387,LG Running Shoes,Fashion,Footwear,LG,72365.2,48862.59,12.29,Box,164,2022-09-23,True
1388,SKU-GRO-001388,HP Tea,Groceries,Beverages,HP,4326.12,3324.7,7.76,Liter,474,2019-04-28,True
1389,SKU-FUR-001389,Realme Sofa,Furniture,Living Room,Realme,6746.78,5480.15,7.82,Box,157,2022-07-18,True
1390,SKU-GRO-001390,Amul Sugar,Groceries,Food,Amul,14619.1,10554.08,8.23,Kg,99,2021-07-04,True
1391,SKU-HOM-001391,Woodland Ceiling Fan,Home Appliances,Cooling,Woodland,71440.73,47837.51,16.41,Liter,404,2022-01-07,True
1392,SKU-HOM-001392,Puma Steam Mop,Home Appliances,Cleaning,Puma,23347.14,18571.02,18.22,Pack,425,2021-05-19,True
1393,SKU-FAS-001393,Realme Top,Fashion,Women,Realme,29589.88,20885.33,10.22,Kg,496,2021-04-11,True
1394,SKU-GRO-001394,Noise Tea,Groceries,Beverages,Noise,14025.2,10150.54,6.55,Liter,427,2024-03-31,True
1395,SKU-GRO-001395,Tata Coffee,Groceries,Beverages,Tata,34179.77,28020.61,5.53,Liter,258,2019-06-08,True
1396,SKU-ELE-001396,HP Feature Phone,Electronics,Mobile,HP,21491.97,16307.88,18.09,Piece,241,2025-11-03,False
1397,SKU-GRO-001397,Godrej Namkeen,Groceries,Snacks,Godrej,18737.39,12529.81,14.74,Liter,31,2019-11-30,True
1398,SKU-FAS-001398,Havells Running Shoes,Fashion,Footwear,Havells,54906.49,46184.12,3.53,Pack,384,2021-05-08,True
1399,SKU-HOM-001399,Nestle Air Fryer,Home Appliances,Kitchen,Nestle,11854.92,10039.72,6.28,Liter,294,2022-01-17,True
1400,SKU-FUR-001400,Noise Study Table,Furniture,Office,Noise,1621.2,1141.5,1.89,Liter,403,2024-06-12,True
1401,SKU-FAS-001401,HP Dress,Fashion,Women,HP,19794.66,16097.29,9.18,Liter,102,2022-10-05,True
1402,SKU-FAS-001402,Samsung Sandals,Fashion,Footwear,Samsung,9701.14,7056.48,10.8,Piece,413,2020-12-30,True
1403,SKU-FUR-001403,Philips TV Unit,Furniture,Living Room,Philips,1119.62,859.25,1.0,Liter,259,2024-03-07,True
1404,SKU-FUR-001404,Nestle Wardrobe,Furniture,Bedroom,Nestle,19621.83,16720.94,2.07,Piece,48,2021-12-14,False
1405,SKU-FUR-001405,Sony TV Unit,Furniture,Living Room,Sony,37733.63,28717.57,16.32,Pack,98,2025-06-19,True
1406,SKU-FAS-001406,Mi Top,Fashion,Women,Mi,9685.59,7652.66,4.71,Box,295,2025-01-05,True
1407,SKU-GRO-001407,Nestle Cooking Oil,Groceries,Food,Nestle,20149.46,14726.0,9.87,Pack,5,2023-03-24,True
1408,SKU-HOM-001408,Nestle Vacuum Cleaner,Home Appliances,Cleaning,Nestle,42662.08,33743.19,11.55,Box,341,2018-11-10,True
1409,SKU-FAS-001409,Dell Sandals,Fashion,Footwear,Dell,11397.53,9482.93,7.85,Box,52,2022-06-01,True
1410,SKU-ELE-001410,Philips Phone Case,Electronics,Mobile,Philips,60366.6,47735.3,8.02,Kg,118,2019-04-18,True
1411,SKU-FAS-001411,Adidas Jacket,Fashion,Men,Adidas,17203.19,11687.29,19.35,Pack,14,2021-03-22,True
1412,SKU-ELE-001412,Havells Gaming Laptop,Electronics,Laptop,Havells,62860.86,43383.26,5.37,Pack,26,2020-09-10,True
1413,SKU-HOM-001413,Nestle Rice Cooker,Home Appliances,Kitchen,Nestle,48168.17,40734.25,4.54,Box,468,2021-04-18,True
1414,SKU-ELE-001414,LG Feature Phone,Electronics,Mobile,LG,66286.76,47037.75,9.09,Kg,163,2019-07-14,True
1415,SKU-ELE-001415,Godrej Earbuds,Electronics,Accessories,Godrej,15223.46,12801.46,11.53,Pack,4,2025-02-12,True
1416,SKU-GRO-001416,Philips Sugar,Groceries,Food,Philips,68228.39,47289.3,10.97,Kg,435,2021-12-25,True
1417,SKU-ELE-001417,Godrej Keyboard,Electronics,Accessories,Godrej,1252.03,841.71,18.29,Kg,460,2025-11-26,True
1418,SKU-HOM-001418,Dell Mixer Grinder,Home Appliances,Kitchen,Dell,31122.25,25955.17,11.85,Kg,20,2022-12-03,True
1419,SKU-FAS-001419,HP Top,Fashion,Women,HP,25422.69,20991.0,13.06,Kg,78,2025-07-24,True
1420,SKU-FAS-001420,Samsung Jeans,Fashion,Men,Samsung,31305.99,24902.89,15.71,Box,466,2018-07-22,True
1421,SKU-FAS-001421,Woodland T-Shirt,Fashion,Men,Woodland,1937.07,1473.42,18.43,Piece,74,2024-02-21,True
1422,SKU-FUR-001422,Mi Mattress,Furniture,Bedroom,Mi,31681.66,26283.97,0.57,Pack,460,2025-12-10,True
1423,SKU-ELE-001423,Havells Power Bank,Electronics,Mobile,Havells,71278.19,49169.27,13.51,Piece,69,2023-02-28,True
1424,SKU-FAS-001424,Adidas Top,Fashion,Women,Adidas,8904.12,6453.52,9.27,Piece,315,2022-06-23,True
1425,SKU-GRO-001425,Nestle Fruit Juice,Groceries,Beverages,Nestle,12089.14,9854.54,3.42,Piece,483,2022-01-22,True
1426,SKU-ELE-001426,Puma Keyboard,Electronics,Accessories,Puma,52637.74,44351.55,5.81,Liter,95,2019-01-03,True
1427,SKU-FAS-001427,Boat Running Shoes,Fashion,Footwear,Boat,39341.48,29559.69,24.69,Kg,137,2020-02-21,True
1428,SKU-FAS-001428,Boat Handbag,Fashion,Women,Boat,10281.86,7303.79,21.3,Pack,383,2022-12-15,True
1429,SKU-ELE-001429,Samsung Feature Phone,Electronics,Mobile,Samsung,8355.02,7190.58,19.91,Piece,83,2021-08-16,True
1430,SKU-FUR-001430,Philips Wardrobe,Furniture,Bedroom,Philips,13711.51,9428.03,24.28,Kg,208,2023-11-04,True
1431,SKU-GRO-001431,Tata Chips,Groceries,Snacks,Tata,31066.05,22021.16,16.46,Liter,264,2024-12-24,True
1432,SKU-HOM-001432,Godrej Steam Mop,Home Appliances,Cleaning,Godrej,50570.27,38611.79,2.59,Box,439,2022-10-14,True
1433,SKU-FAS-001433,Prestige Shirt,Fashion,Men,Prestige,47802.38,32132.52,3.33,Piece,117,2023-11-13,False
1434,SKU-ELE-001434,Dell Earbuds,Electronics,Accessories,Dell,54915.41,43671.67,11.02,Box,482,2022-04-22,True
